# time, dx, dy, dtheta
1.288972611924999952e+09 -1.202682346779093692e-02 -8.698666339835181560e-03 -6.845630839380723032e-02
1.288972612042000055e+09 -9.492984343707266959e-03 -1.255629558126969414e-02 -4.702004323362052318e-02
1.288972612161999941e+09 -1.821251676319857182e-03 -2.109387817856500646e-02 1.975336914953862433e-02
1.288972612282000065e+09 -3.010887774203219180e-03 -1.635617454248072811e-02 -9.150973139737672568e-03
1.288972612401999950e+09 -2.881783720670494375e-03 -1.849804616482275677e-02 6.270979497521977919e-03
1.288972612522000074e+09 -3.606072113845559812e-03 -1.751657762073643987e-02 -8.324755979424836028e-03
1.288972612641999960e+09 -2.214875828616680309e-03 -1.874638836034914213e-02 8.431414169045581275e-03
1.288972612763000011e+09 -4.134005263138451625e-03 -1.893744667811447790e-02 -4.299982833921855985e-03
1.288972612888999939e+09 -2.599256219879553242e-03 -1.682306136727351742e-02 1.575289623167996922e-03
1.288972613006999969e+09 -3.590575426977604678e-03 -1.933169115606880872e-02 -4.148636096070745793e-03
1.288972613128999949e+09 -2.112509075778312706e-03 -1.682791167410657707e-02 5.507477940032146080e-03
1.288972613244999886e+09 -3.214198556863223644e-03 -1.830202867621277818e-02 5.860903468324352161e-06
1.288972613368999958e+09 -3.463068027783844371e-03 -1.844994055377191522e-02 -2.866670375432978091e-03
1.288972613489000082e+09 -2.700101179682778962e-03 -1.612545586012381627e-02 -3.156866081441833671e-04
1.288972613608999968e+09 -2.619630792533023111e-03 -2.060170358610435848e-02 7.882356983577309961e-03
1.288972613729000092e+09 -3.608700687999455425e-03 -1.717666528839778550e-02 -4.928568995759441407e-03
1.288972613848999977e+09 -3.780040072403512141e-03 -1.743320548122428981e-02 -5.391413837950054244e-03
1.288972613969000101e+09 -2.239409108467871334e-03 -1.743984386122909847e-02 8.733405385492609696e-04
1.288972614086999893e+09 -2.499930127632499222e-03 -1.981932041858125437e-02 1.323997764182394121e-02
1.288972614207999945e+09 -4.442845220058888600e-03 -1.621892297329652344e-02 -1.746000466240715809e-02
1.288972614328999996e+09 -2.219244640386364154e-03 -1.881673515165793731e-02 9.938103239449436188e-03
1.288972614448999882e+09 -2.784419315889685720e-03 -1.744206613509469150e-02 -1.852689791026040922e-03
1.288972614568000078e+09 -3.136062824300900331e-03 -1.829813122218815202e-02 2.161246330643962210e-03
1.288972614688999891e+09 -3.905790216757409894e-03 -1.765594123774438806e-02 -1.072284809275148021e-02
1.288972614809000015e+09 -2.201857786103378345e-03 -1.726126823058593551e-02 1.134285762942788267e-02
1.288972614928999901e+09 -3.491241971629754914e-03 -1.797330492311344230e-02 -6.300059601859864244e-03
1.288972615046999931e+09 -3.181851208180486168e-03 -1.811553130537624234e-02 1.205937334914253256e-03
1.288972615167999983e+09 -3.187710961879197669e-03 -1.693297715706876261e-02 -5.820176098177309854e-03
1.288972615286000013e+09 -2.906733540898098767e-03 -1.954576510446770499e-02 6.414314259583164812e-03
1.288972615405999899e+09 -2.562780346107018659e-03 -1.571475472175998256e-02 -6.476482522793425289e-03
1.288972615526000023e+09 -4.005293828573286419e-03 -1.916540367925723132e-02 2.429792544250908293e-03
1.288972615645999908e+09 -2.899785318166703263e-03 -1.718511754285123594e-02 -3.670988566858657265e-03
1.288972615766000032e+09 -2.810988915323164861e-03 -1.942049770311560231e-02 8.484324019453204357e-03
1.288972615885999918e+09 -3.065581658868943293e-03 -1.794402235674308344e-02 -5.499992582551183062e-03
1.288972616009000063e+09 -3.451832250373598754e-03 -1.835222550624671101e-02 -4.666687859615770151e-04
1.288972616132999897e+09 -3.305854964067655999e-03 -1.674819337897193172e-02 -4.671417867238680799e-03
1.288972616253000021e+09 -4.138358702485245288e-03 -1.855485803451584204e-02 -8.628599162733951999e-03
1.288972616372999907e+09 -7.085431597571023588e-04 -1.905260422816423826e-02 2.545627112784476509e-02
1.288972616493000031e+09 -4.353391883854307309e-03 -1.627805143138294497e-02 -2.299626522399478290e-02
1.288972616611000061e+09 -1.236650125789218180e-03 -1.946710436687615342e-02 1.834001112612249074e-02
1.288972616733000040e+09 -4.632286064068402709e-03 -1.830490957607855407e-02 -7.986667514384926392e-03
1.288972616852999926e+09 -2.596494414022210151e-03 -1.742293474430045563e-02 -8.347592324349228932e-04
1.288972616973000050e+09 -3.420166939269275730e-03 -1.646167437308454495e-02 -4.849162148458319166e-03
1.288972617092999935e+09 -2.112794735429801563e-03 -1.854577012377367495e-02 8.427733698670447637e-03
1.288972617211999893e+09 -3.231259011256870650e-03 -1.776319974285156533e-02 -6.357144803392333898e-03
1.288972617332999945e+09 -2.469811098243734904e-03 -1.847675886480093510e-02 5.978568144275442364e-03
1.288972617453000069e+09 -3.683216469875905119e-03 -1.707578083376848355e-02 -7.049993552994848756e-03
1.288972617572999954e+09 -2.368372532857598856e-03 -1.774898511525346834e-02 7.800837915906910780e-03
1.288972617693000078e+09 -3.497380146662010247e-03 -1.802340348989339702e-02 -5.062745310697280843e-03
1.288972617812999964e+09 -3.179548729782322170e-03 -1.899707813359130526e-02 1.123335902954103460e-03
1.288972617930999994e+09 -2.325071022578395485e-03 -1.719709356269261136e-02 3.209996900555456278e-03
1.288972618052999973e+09 -2.747685878746519705e-03 -1.892407528610329237e-02 5.057149182561282430e-03
1.288972618173000097e+09 -4.637036641728986552e-03 -1.708511649836852442e-02 -1.029243752543118617e-02
1.288972618289999962e+09 -1.830549972712258722e-03 -1.773628748323918813e-02 1.084957649000894975e-02
1.288972618410000086e+09 -2.765734794422325393e-03 -1.757981935741792512e-02 -3.730961436497537420e-03
1.288972618529999971e+09 -4.497487136776889827e-03 -1.820433749884919905e-02 -1.450476063434713581e-02
1.288972618650000095e+09 -4.184055756129012593e-04 -1.811496387602185010e-02 2.272143392370562509e-02
1.288972618769999981e+09 -5.825901595021498736e-03 -1.853156639486908119e-02 -1.859998807905949292e-02
1.288972618897000074e+09 -2.194924537118669861e-03 -1.612312668115833958e-02 1.776465927116888111e-03
1.288972619010999918e+09 -2.844673867859803806e-03 -2.085810692397238597e-02 3.123522151943003422e-03
1.288972619137000084e+09 -2.896312790994670650e-03 -1.617942180821163589e-02 -3.957141397455732346e-03
1.288972619250000000e+09 -3.005264576830590784e-03 -1.941218586896553688e-02 4.407138417184874868e-03
1.288972619377000093e+09 -3.945176736256161831e-03 -1.756270805206394670e-02 -5.522728233288809463e-03
1.288972619496999979e+09 -1.821696892370106013e-03 -1.701032889160236650e-02 9.649210464082180749e-03
1.288972619617000103e+09 -4.287849003548505067e-03 -1.847605537915653073e-02 -9.776479250522385200e-03
1.288972619736999989e+09 -2.639733610086736348e-03 -1.900846518379317729e-02 5.223530566736300784e-03
1.288972619857000113e+09 -3.484643567773115791e-03 -1.698839068129842644e-02 -4.746607630889077001e-03
1.288972619976999998e+09 -2.880422822140182859e-03 -1.836340413490811230e-02 5.803077064152617481e-03
1.288972620095000029e+09 -2.384524346958016849e-03 -1.697897489844901742e-02 3.345001117584622818e-03
1.288972620213999987e+09 -3.630675653041759432e-03 -1.865446510155122084e-02 -1.925001117585090071e-03
1.288972620336999893e+09 -2.909871191955737402e-03 -1.803721404148506124e-02 8.882333141664311427e-04
1.288972620457000017e+09 -2.803573507426104783e-03 -1.803771601755910226e-02 -8.117680882993028035e-04
1.288972620576999903e+09 -2.770962488207739938e-03 -1.851541951020907462e-02 4.023534774132642156e-03
1.288972620697000027e+09 -3.567189140760707033e-03 -1.824837842349902317e-02 -4.400019073504513045e-03
1.288972620816999912e+09 -2.544567910425676871e-03 -1.684619725274405511e-02 2.937516279542418118e-03
1.288972620937000036e+09 -3.452835761224015698e-03 -1.878327475450358719e-02 -2.137497206037952679e-03
1.288972621056999922e+09 -2.490837559429692760e-03 -1.758641055215104387e-02 2.770587492812559560e-03
1.288972621177000046e+09 -3.433833064367952659e-03 -1.776895730091698766e-02 -3.699158191539986262e-03
1.288972621296999931e+09 -2.367429376202601077e-03 -1.870958214693230204e-02 7.628570698727799027e-03
1.288972621414999962e+09 -3.048922603536841081e-03 -1.573875088215048734e-02 -5.464712564688944951e-03
1.288972621533999920e+09 -3.386177396463185829e-03 -1.849129911784919145e-02 1.464712564688941399e-03
1.288972621655999899e+09 -3.936387370797600482e-03 -1.753960230284867805e-02 -8.252937464061638195e-03
1.288972621776999950e+09 -2.032358426204972091e-03 -1.870750807351351241e-02 7.510073022644725427e-03
1.288972621894000053e+09 -3.163834202997151124e-03 -1.741944962363772831e-02 -6.737135558583240424e-03
1.288972622013999939e+09 -2.725461408616958181e-03 -1.709953090934623887e-02 7.091766520812115004e-03
1.288972622134000063e+09 -3.596777822397090318e-03 -1.763070436356617421e-02 -4.751767156601083286e-03
1.288972622253999949e+09 -2.868580768986106477e-03 -1.898140472708798043e-02 4.440000635788532435e-03
1.288972622374000072e+09 -2.747026910763228358e-03 -1.821359318119863957e-02 -3.999965940053584745e-04
1.288972622500999928e+09 -7.298487925496477402e-03 -1.519312742982625863e-02 -2.074293353320610933e-02
1.288972622614000082e+09 -1.569228516374021609e-02 -5.715279388974980890e-03 -9.645706987278845901e-02
1.288972622740999937e+09 -1.542443278895122560e-02 -9.077673890090398601e-03 -6.091431855724538380e-02
1.288972622861000061e+09 -1.681737815791528590e-02 -2.874996820059205760e-03 -8.924280678335438921e-02
1.288972622980999947e+09 -1.358287900530097403e-02 -4.137134429250455270e-03 -6.501160761623214768e-02
1.288972623098999977e+09 -1.730511713051674505e-02 -4.862063573445762898e-03 -8.963130995889478925e-02
1.288972623220000029e+09 -1.593988652297428921e-02 -1.325144770425001894e-03 -4.798664070503200207e-02
1.288972623341000080e+09 -1.660880639434147987e-02 -1.432786516728956627e-03 -8.641331637924176690e-02
1.288972623460999966e+09 -1.721195341110370869e-02 1.436614383514722704e-03 -8.308572888283372038e-02
1.288972623581000090e+09 -1.475799142509082174e-02 -4.760560642060873704e-04 -5.024367199229251568e-02
1.288972623697999954e+09 -1.754276182686931307e-02 1.674741922290667873e-03 -8.013728857396307248e-02
1.288972623821000099e+09 -1.580434649278150694e-02 3.408158620357149005e-03 -6.608661421458394969e-02
1.288972623940999985e+09 -1.460529238782060091e-02 6.605637527998808878e-04 -6.385847424188462185e-02
1.288972624058000088e+09 -1.202113445633412603e-02 6.370097385243411736e-03 -1.971282220944421404e-01
1.288972624180999994e+09 -1.467365597183856174e-02 -1.172649278515613958e-02 1.706941811704965062e-02
1.288972624301000118e+09 -1.564124402816147175e-02 -8.384567214843929861e-03 -2.829418117049620207e-03
1.288972624421000004e+09 -1.597987556156010847e-02 -9.947376915153682830e-03 4.879996503162953303e-03
1.288972624540999889e+09 -1.271644443843977790e-02 -8.364883084845953221e-03 -1.367999650316331639e-02
1.288972624660000086e+09 -1.379627025463348033e-02 -1.970208907397630327e-03 -7.345332994246112079e-02
1.288972624780999899e+09 -1.429613456423806106e-02 -8.647337437076352273e-03 -3.729024236184930174e-03
1.288972624901000023e+09 -1.500774760106038386e-02 -8.540479174083071001e-03 -5.784304010974850030e-03
1.288972625017999887e+09 -1.620548241969044234e-02 -9.902035199248260255e-03 5.639991628918927802e-03
1.288972625141000032e+09 -1.646542628605884850e-02 -9.998258664006609564e-03 3.926666560702063435e-03
1.288972625257999897e+09 -1.450833887431879354e-02 -8.903080618188230488e-03 -2.400000000000179767e-03
1.288972625378000021e+09 -1.584124379959805928e-02 -9.774106474575106063e-03 3.257143830251330030e-03
1.288972625497999907e+09 -1.560037165837702133e-02 -9.745266004843600172e-03 -3.571494401133357144e-04
1.288972625618000031e+09 -1.633360232983149807e-02 -9.664258443605966420e-03 -2.699990984143418871e-03
1.288972625740999937e+09 -1.664033147800281220e-02 -1.044957623375708522e-02 1.052940769872767746e-02
1.288972625865000010e+09 -1.341015710690474094e-02 -8.492757024750829942e-03 -9.470608859407647628e-04
1.288972625977999926e+09 -1.748725627470948396e-02 -1.145629776334455840e-02 4.417652960161166931e-03
1.288972626105000019e+09 -1.511635036696112877e-02 -1.026504488020441030e-02 1.412668044181542015e-02
1.288972626224999905e+09 -1.558980179557334367e-02 -9.725755436745142646e-03 2.773316379241830276e-03
1.288972626341000080e+09 -1.560723377144812574e-02 -9.455301631698276310e-03 -2.317652833681460578e-03
1.288972626464999914e+09 -1.746097548001102062e-02 -1.463612042157169668e-02 3.579766682102958342e-02
1.288972626585000038e+09 -1.449581419854761855e-02 -8.086772535153663455e-03 -1.350725242937933501e-02
1.288972626704999924e+09 -1.570627277730296534e-02 -1.133519422635664853e-02 1.678349766210596172e-02
1.288972626825000048e+09 -1.487140896273220214e-02 -7.318028923393171681e-03 -1.417625922007470507e-02
1.288972626940999985e+09 -1.619848000000012611e-02 -1.026991999999982141e-02 6.619999999999848228e-03
1.288972627063999891e+09 -1.457990343320347826e-02 -8.156352388142718013e-03 -8.300015894460610610e-03
1.288972627183000088e+09 -1.718069873208682985e-02 -1.117407996116481783e-02 8.754564304630285676e-03
1.288972627303999901e+09 -1.402213278233221949e-02 -7.399241073035245364e-03 -1.121704971401893403e-02
1.288972627424999952e+09 -1.546486400008806328e-02 -9.911467466305445839e-03 3.607953484829895530e-03
1.288972627545000076e+09 -1.520603864010761086e-02 -9.494885296302602029e-03 -1.105454724134702360e-03
1.288972627663000107e+09 -1.712124094604439151e-02 -1.057651038854556802e-02 5.577649766973724610e-03
1.288972627785000086e+09 -1.481858970694127642e-02 -8.361218450345653252e-03 -7.131933667960943524e-03
1.288972627904999971e+09 -1.604874426068625404e-02 -9.989802635257838404e-03 1.414288147110198679e-03
1.288972628025000095e+09 -1.421743185007984245e-02 -9.054797297914696230e-03 1.652939968490141354e-03
1.288972628144999981e+09 -1.646408064842996843e-02 -9.805295042985218146e-03 1.922058328541531580e-03
1.288972628263000011e+09 -1.507470707553171252e-02 -8.762512914454845259e-03 -4.348335028769412247e-03
1.288972628381999969e+09 -1.522046792446829500e-02 -9.386937085545277171e-03 -1.266649712303724584e-04
1.288972628502000093e+09 -1.641064540483827550e-02 -1.043460599866508076e-02 4.806667832279121200e-03
1.288972628621999979e+09 -1.448509193861147182e-02 -8.349052756226438277e-03 -3.853730368216901070e-03
1.288972628744999886e+09 -1.590441568523992544e-02 -9.383470697544638028e-03 -1.486268148318536930e-03
1.288972628865000010e+09 -1.549518672305749689e-02 -9.879350259674346546e-03 4.708293804074337174e-04
1.288972628989000082e+09 -1.504226024825272567e-02 -9.237920287889611615e-03 4.012501303849003165e-03
1.288972629101999998e+09 -1.705626772138968406e-02 -1.029981417064051996e-02 -1.342849114441602154e-03
1.288972629229000092e+09 -1.428114606344399462e-02 -8.822860169849899847e-03 -7.483230662521656029e-04
1.288972629345000029e+09 -1.635980656324131921e-02 -9.954616170893437754e-03 -4.588158989342616678e-04
1.288972629469000101e+09 -1.539939245497690123e-02 -9.359180854602744404e-03 1.606237613967831379e-03
1.288972629585999966e+09 -1.543384019252047601e-02 -8.916837324408621868e-03 -3.827678349053620366e-03
1.288972629707000017e+09 -1.640720700442765967e-02 -9.517551309604854737e-03 -7.385711852858634074e-04
1.288972629828999996e+09 -1.499214000000015368e-02 -9.220490000000136632e-03 2.009999999999845244e-03
1.288972629944999933e+09 -1.527709999999982138e-02 -9.408249999999895863e-03 1.949999999999896261e-03
1.288972630069000006e+09 -1.533977664309005284e-02 -9.609182039259422936e-03 -2.533290948104394147e-03
1.288972630186000109e+09 -2.399879538561555670e-02 -3.090520142878050436e-02 2.487682932130832469e-01
1.288972630309000015e+09 -6.760673537399730648e-03 5.326216473664047157e-03 -2.113820760206412963e-01
1.288972630428999901e+09 -1.585786092554353210e-02 -4.280064823007023733e-02 3.243804419689690910e-01
1.288972630545000076e+09 -7.886364553696623148e-03 -2.169705108177399921e-02 6.829561874294753920e-02
1.288972630667999983e+09 -6.955065982549690773e-03 -2.340880995424576838e-02 7.116514372548410350e-02
1.288972630789000034e+09 -4.680872435093075268e-03 -2.375553641551064743e-02 7.797721922743505729e-02
1.288972630908999920e+09 -4.172846011536002209e-03 -2.351532968269021140e-02 6.410522611147095873e-02
1.288972631028000116e+09 -1.513459359353763745e-03 -2.372897190300493619e-02 6.714689984993604810e-02
1.288972631148999929e+09 -8.388904247311756990e-04 -1.373475291858738956e-02 4.646404741243692627e-02
1.288972631269000053e+09 -2.983243855721906534e-02 -4.312499958972226821e-02 -6.962277285175888508e-02
1.288972631388999939e+09 -1.510204876444598554e-03 -2.946584063292512212e-03 1.136027162248165467e-02
1.288972631509000063e+09 8.898280601667973855e-04 1.421439101613408695e-03 -6.274988526195013350e-03
1.288972631625999928e+09 -8.227696881202284374e-05 -4.572877602111447004e-04 5.549985843925409057e-03
1.288972631749000072e+09 -6.641489789642740504e-04 -1.028207713424933445e-04 -6.966683653948813060e-03
1.288972631868999958e+09 5.810207919849652569e-04 1.886438829972192366e-04 4.791669870402692766e-03
1.288972631986000061e+09 -3.092139384808234581e-05 1.053232253709346367e-04 -1.536769468826637564e-03
1.288972632105999947e+09 -2.580936604972272619e-04 -2.817515156352534689e-04 8.019233043343731993e-05
1.288972632226000071e+09 -3.798107915820025937e-05 7.402688858260120242e-05 -9.906492000242295148e-04
1.288972632348999977e+09 2.658466386518121283e-04 8.722767684554710854e-05 1.822219260380286698e-03
1.288972632466000080e+09 -1.201112291044914571e-04 -3.790981674534066315e-05 -8.399980330491274572e-04
1.288972632585999966e+09 -1.201134811341653119e-04 -4.954592507999677764e-05 -7.482365959350367746e-04
1.288972632706000090e+09 7.138418964491854979e-05 1.353740211618159606e-05 7.724465793694790250e-04
1.288972632825999975e+09 1.118100589245774046e-04 5.910396591124467136e-05 6.334379185006788759e-04
1.288972632948999882e+09 -4.015052225248005868e-05 -1.403865336646603623e-05 -1.957735184707765086e-04
1.288972633072000027e+09 -9.309932685508393035e-05 -1.017452149509878723e-05 -1.021874860302141030e-03
1.288972633193000078e+09 7.329960765223297869e-05 -1.859113242330678872e-05 8.812526077366378274e-04
1.288972633312999964e+09 4.768933642584904931e-05 4.667976920824656872e-05 6.319227822038087083e-05
1.288972633433000088e+09 2.246999827808515704e-04 -1.377764973886641542e-05 1.888884473761898164e-04
1.288972633549000025e+09 -3.939687343681441689e-04 -5.506273321875809756e-05 -1.233333333333419546e-03
1.288972633671000004e+09 -4.255881808323813686e-05 -1.600583937211297325e-05 7.411744081680105012e-04
1.288972633792999983e+09 6.152286801119899451e-06 2.433497419129793116e-05 1.588255918321124227e-04
1.288972633913000107e+09 3.038537663211382522e-04 4.139426391613909573e-05 -1.000000000002110312e-04
1.288972634032999992e+09 -1.541118390233631175e-04 -2.565193189241199434e-05 -1.631581589118802356e-04
1.288972634148999929e+09 1.064719481247422550e-06 8.652028745004258781e-06 6.315815891166920437e-05
1.288972634272000074e+09 2.539656931088707381e-05 3.351079381541666180e-06 1.451612407037394803e-04
1.288972634391999960e+09 -3.517560484445070301e-05 1.604054698667312095e-05 -2.737329936555177312e-04
1.288972634512000084e+09 -8.192118855474550543e-04 -2.780475548323391166e-03 -1.089014555769196591e-02
1.288972634632999897e+09 -6.983387193967960371e-03 -1.148504447093579017e-02 -7.118775425054568728e-03
1.288972634750000000e+09 -1.032691885005809773e-02 -1.805400456739159054e-02 1.988452516024707961e-02
1.288972634872999907e+09 -8.263204017217584685e-03 -1.602869673422224750e-02 4.452969065564804652e-03
1.288972634990000010e+09 -1.056953129906046396e-02 -1.443751571184570537e-02 -1.802220369682316914e-02
1.288972635109999895e+09 -9.765722922451813837e-03 -1.574075886447534600e-02 -8.971512922859581352e-04
1.288972635230000019e+09 -8.139514480152154619e-03 -1.483166862205775871e-02 -2.630647246060213718e-03
1.288972635355000019e+09 -8.734842700681033634e-03 -1.476653427707130817e-02 -8.062540046789301584e-04
1.288972635470000029e+09 -9.852613484752970052e-03 -1.776128197035742318e-02 2.808889300688566237e-03
1.288972635596999884e+09 -9.165277066439880826e-03 -1.542517342012672543e-02 -8.713831539721716979e-04
1.288972635710000038e+09 -9.441647694374721844e-03 -1.609780335175692301e-02 -2.202302443510273378e-03
1.288972635836999893e+09 -9.202577944464329640e-03 -1.586007035681413768e-02 1.259764197279356068e-03
1.288972635954999924e+09 -8.328302964346168125e-03 -1.427054469603961095e-02 -3.138713150750316316e-03
1.288972636076999903e+09 -9.503595239549245122e-03 -1.624742797836109531e-02 1.368745902127876946e-03
1.288972636197000027e+09 -8.384219823632466095e-03 -1.404424609818333280e-02 -1.150032121709054778e-02
1.288972636316999912e+09 -9.943437766384066734e-03 -1.690502570684415673e-02 8.555104479233577308e-03
1.288972636434999943e+09 -1.115231198389521339e-03 -2.392419448060234544e-02 5.220228934476223159e-02
1.288972636558000088e+09 3.964115938718593135e-03 -2.437614453289027594e-02 5.945165086177084390e-02
1.288972636677000046e+09 6.843086275448384548e-03 -2.495088980305615323e-02 6.446694505077044113e-02
1.288972636796000004e+09 1.922812190177158875e-02 4.541600234220677379e-02 -7.390320156937990603e-02
1.288972636917000055e+09 6.963906736602964997e-03 -2.422744687292199828e-02 7.735878714780586307e-02
1.288972637036999941e+09 7.709418080722119093e-03 -2.425687637091344939e-02 7.530005108991844054e-02
1.288972637157000065e+09 8.182873180956673487e-03 -2.093626658547087516e-02 6.269992208804620049e-02
1.288972637276999950e+09 1.117589515863348648e-02 -2.228060783155250135e-02 7.905036655263542045e-02
1.288972637397000074e+09 1.127780185311244576e-02 -2.157160284823600449e-02 6.533200182585652271e-02
1.288972637516999960e+09 1.301091172657531381e-02 -2.028222636382714938e-02 6.835765844354391163e-02
1.288972637634999990e+09 1.531641801600813757e-02 -1.867808430006867582e-02 7.406708957765673063e-02
1.288972637753999949e+09 1.512683714023010939e-02 -1.757583427031672585e-02 6.291784001449940433e-02
1.288972637875999928e+09 1.734494012748244440e-02 -1.656119726297422545e-02 7.135505260576513464e-02
1.288972637993999958e+09 1.788422471627915122e-02 -1.594814416664114276e-02 6.992001780207912631e-02
1.288972638114000082e+09 1.932030000000017900e-02 -1.467559999999945575e-02 6.950000000000011724e-02
1.288972638233999968e+09 2.091320214063108196e-02 -1.270398223122892745e-02 7.372862008480751683e-02
1.288972638354000092e+09 1.981163429412413635e-02 -1.104822009334771593e-02 6.143389612017191581e-02
1.288972638473999977e+09 2.476852432976817120e-02 -1.162557899943195139e-02 7.666421827805258715e-02
1.288972638601000071e+09 1.967752703787351010e-02 -7.160574434646349573e-03 6.220662216254702059e-02
1.288972638713999987e+09 2.462919777330818683e-02 -6.963584711327186483e-03 7.905417408800285983e-02
1.288972638834000111e+09 2.350319210833551331e-02 -6.172572853937019488e-03 6.005102701868203496e-02
1.288972638959000111e+09 2.529472577459412896e-02 -2.875434904643370260e-03 7.863480154202129313e-02
1.288972639081000090e+09 2.271571510609549094e-02 -2.217650229674461571e-03 6.769350075498703490e-02
1.288972639200999975e+09 2.551474311442492038e-02 3.123410604164433835e-04 7.460458068642195073e-02
1.288972639321000099e+09 2.255613832084479853e-02 1.696907397820801577e-03 6.952855926430512312e-02
1.288972639440999985e+09 2.544327605277940663e-02 2.912986543566198350e-03 6.972241564597281283e-02
1.288972639558000088e+09 2.424007627432667178e-02 3.120042489488383808e-03 6.528473341484009040e-02
1.288972639680000067e+09 2.266035700654511764e-02 7.231264500143552709e-03 7.464326219201833368e-02
1.288972639801000118e+09 2.326709066634879974e-02 1.035151646680176896e-02 7.672958874716906408e-02
1.288972639921000004e+09 2.050714988850388387e-02 8.246418521239640143e-03 6.856703308416145504e-02
1.288972640040999889e+09 2.124199196308973470e-02 1.323454993490891241e-02 7.439141462885601186e-02
1.288972640161000013e+09 1.953195959800435588e-02 5.756524520930561550e-03 2.251488222944342255e-02
1.288972640279999971e+09 1.674193609861185372e-02 2.462085683285764048e-03 1.119373119101174652e-02
1.288972640398999929e+09 2.051512595315241327e-02 1.063983420698022542e-03 -3.218484839194957203e-03
1.288972640520999908e+09 1.764319420027726792e-02 3.557482820353286002e-04 -1.063870741917050111e-03
1.288972640641000032e+09 1.717576754711269693e-02 2.434529158470866150e-03 1.335292858167580476e-03
1.288972640757999897e+09 1.937142439441719155e-02 1.480602366692451710e-03 -1.233343399799746720e-03
1.288972640880000114e+09 1.798986258126045179e-02 1.486017409202844419e-03 -1.853321147579745087e-03
1.288972641000000000e+09 1.837368777557024657e-02 1.245880702535728801e-03 -1.313333863148802294e-03
1.288972641121000051e+09 1.758219999999988126e-02 1.679099999999600357e-03 0.000000000000000000e+00
1.288972641240999937e+09 1.758575244610582899e-02 1.487600769094932218e-03 4.548372211066187276e-04
1.288972641361000061e+09 1.744886807897727543e-02 1.331456370155414959e-03 -1.707777490099537943e-03
1.288972641477999926e+09 1.864546251910859098e-02 1.452797028176355809e-03 -1.564704149895401741e-03
1.288972641598000050e+09 1.817645046272886589e-02 1.844567044504863418e-03 -6.297247946993600465e-04
1.288972641717999935e+09 1.849199986261740314e-02 2.142692739615981168e-03 1.780700339327534465e-03
1.288972641838000059e+09 1.744273788807615411e-02 1.571763224974098705e-03 3.692476417482826179e-03
1.288972641957999945e+09 1.873673863843450249e-02 1.719962979882083687e-03 1.541937283544569937e-04
1.288972642078000069e+09 1.808723010395141273e-02 1.628819843595863404e-03 -3.180001271577026500e-03
1.288972642197999954e+09 1.915622468194677630e-02 1.642560624980582418e-03 -9.199987284231880835e-04
1.288972642325000048e+09 1.775367210848166621e-02 1.920568691620161417e-03 8.674540636219418843e-03
1.288972642444999933e+09 1.864109489384624396e-02 1.703035159997590142e-03 -5.492042094060511914e-03
1.288972642565000057e+09 1.735910372596793927e-02 1.540215331711891622e-03 3.175014578413737354e-04
1.288972642684999943e+09 1.828197252900332082e-02 1.504190348484257811e-03 -7.094175736082064532e-04
1.288972642805000067e+09 1.814741438660272266e-02 1.498868896541161178e-03 -1.294104447446819961e-03
1.288972642924999952e+09 1.923978588522956557e-02 1.937868199306969075e-03 1.156853023180470785e-03
1.288972643045000076e+09 1.825768206135713889e-02 1.616172299762297371e-03 -1.413333545279726877e-03
1.288972643164999962e+09 1.684595210638106799e-02 1.564972845336853879e-03 1.186250805916611029e-03
1.288972643285000086e+09 1.854685762118357673e-02 1.549187602258861318e-03 -2.606249534339522000e-03
1.288972643404999971e+09 1.901351433600262375e-02 1.977817908081824783e-03 2.864705552360735652e-03
1.288972643525000095e+09 1.794817817755745004e-02 1.494939670745765170e-03 -3.531374205874460159e-03
1.288972643644999981e+09 1.778127119788885935e-02 1.552943866992784194e-03 3.666703564819684402e-04
1.288972643765000105e+09 1.771886618916052036e-02 1.555748887219543519e-03 -1.500039381379103531e-04
1.288972643884999990e+09 1.872845214500751254e-02 1.821863952900848460e-03 1.123337687764180970e-03
1.288972644005000114e+09 1.865897115055714650e-02 1.522651176024680808e-03 -1.373335452594659500e-03
1.288972644125000000e+09 1.705528707785086695e-02 1.508234048476886358e-03 -2.599993642114828418e-03
1.288972644244999886e+09 1.905663845213290131e-02 2.218901293372432804e-03 2.385705494975631780e-03
1.288972644365000010e+09 1.693798040038663189e-02 1.326491465794887858e-03 -2.344536867235902378e-03
1.288972644484999895e+09 1.781311414734432219e-02 1.626326956023937953e-03 5.158820246113027252e-03
1.288972644605000019e+09 1.831547594250171329e-02 1.046279817504824905e-03 -9.946658931391461067e-03
1.288972644721999884e+09 1.812665078360931048e-02 2.104000956861362681e-03 7.196663699653438329e-03
1.288972644842000008e+09 1.904280000681213281e-02 1.352641961853251473e-03 -4.407145776566423478e-03
1.288972644961999893e+09 1.720941473189663284e-02 1.474782847039612932e-03 1.071480117360579243e-04
1.288972645082000017e+09 1.821671617015097056e-02 1.587114718081039655e-03 1.069999672196342289e-03
1.288972645201999903e+09 1.847538658262548594e-02 1.782231270028411529e-03 1.679994686639485479e-03
1.288972645322000027e+09 2.009900339244996559e-02 1.869215911188604196e-03 5.087502847202163281e-03
1.288972645448999882e+09 1.818762109236971014e-02 1.440097809287443908e-03 -8.064420543067107872e-03
